freq,level,altitude,idx,caps,bssid,ssid,device_model,droid_version,app_version,device_mac,time,acc,lng,lat
2457,-85,-14,56766328, [wpa2-psk-ccmp][wps][ess]                                       , 78:24:af:93:1a:50 , mangrino                         , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.216,-73.939943,40.6983308
2457,-85,0,56766381, [wpa2-psk-ccmp][wps][ess]                                       , 78:24:af:93:1a:50 , mangrino                         , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.943,-73.9400808,40.6985628
2457,-85,0,56766422, [wpa2-psk-ccmp][wps][ess]                                       , 78:24:af:93:1a:50 , mangrino                         , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.357,-73.9411141,40.6984588
2462,-82,0,56766416, [wpa2-psk-ccmp][ess]                                            , 78:24:af:7a:92:30 , mangrino                         , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.357,-73.9411141,40.6984588
2462,-82,-17,56766464, [wpa2-psk-ccmp][ess]                                            , 78:24:af:7a:92:30 , mangrino                         , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.033,-73.9416422,40.698476
2462,-82,0,56766530, [wpa2-psk-ccmp][ess]                                            , 78:24:af:7a:92:30 , mangrino                         , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.797,-73.9414815,40.6983759
2462,-76,-14,56766321, [wpa2-psk-ccmp][ess]                                            , 78:24:af:7a:92:30 , mangrino                         , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.216,-73.939943,40.6983308
2462,-76,0,56769823, [wpa2-psk-ccmp][ess]                                            , 78:24:af:7a:92:30 , mangrino                         , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.057,-73.9416422,40.6984954
2462,-76,0,56769858, [wpa2-psk-ccmp][ess]                                            , 78:24:af:7a:92:30 , mangrino                         , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.887,-73.9409304,40.6981623
2462,-76,0,56769904, [wpa2-psk-ccmp][ess]                                            , 78:24:af:7a:92:30 , mangrino                         , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.714,-73.9410567,40.6980741
2462,-73,0,56766375, [wpa2-psk-ccmp][ess]                                            , 78:24:af:7a:92:30 , mangrino                         , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.943,-73.9400808,40.6985628
2462,-76,-17,56771054, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:3e:5d:ed:21:c8 , maxx_the_man                     , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.356,-73.9426525,40.6963601
2462,-76,-16,56771130, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:3e:5d:ed:21:c8 , maxx_the_man                     , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.807,-73.9433873,40.6960398
2462,-76,-16,56771205, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:3e:5d:ed:21:c8 , maxx_the_man                     , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.026,-73.9432036,40.6960523
2462,-76,-15,56771268, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:3e:5d:ed:21:c8 , maxx_the_man                     , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.099,-73.942951,40.696055
2452,-77,0,56766661, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:3e:5d:b4:b5:62 , maya19                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.854,-73.9415389,40.6983551
2452,-77,-20,56766709, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:3e:5d:b4:b5:62 , maya19                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.194,-73.9428132,40.698353
2452,-77,-20,56766750, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:3e:5d:b4:b5:62 , maya19                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.217,-73.9425836,40.698301
2452,-78,-15,56769570, [wpa2-psk-ccmp][wps][ess]                                       , 08:02:8e:ce:4e:40 , metsox2k                         , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.451,-73.9415618,40.6974893
2452,-78,-15,56769620, [wpa2-psk-ccmp][wps][ess]                                       , 08:02:8e:ce:4e:40 , metsox2k                         , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.813,-73.9416192,40.6976423
2452,-78,0,56769676, [wpa2-psk-ccmp][wps][ess]                                       , 08:02:8e:ce:4e:40 , metsox2k                         , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.1,-73.9422162,40.6981328
2462,-72,-15,56769552, [wpa2-psk-ccmp][wps][ess]                                       , 98:fc:11:50:01:4e , miriam azurdia                   , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.451,-73.9415618,40.6974893
2462,-72,-15,56769602, [wpa2-psk-ccmp][wps][ess]                                       , 98:fc:11:50:01:4e , miriam azurdia                   , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.813,-73.9416192,40.6976423
2462,-73,-15,56769563, [ess]                                                           , 98:fc:11:50:01:4f , miriam azurdia-guest             , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.451,-73.9415618,40.6974893
2462,-73,-15,56769613, [ess]                                                           , 98:fc:11:50:01:4f , miriam azurdia-guest             , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.813,-73.9416192,40.6976423
2462,-76,0,56769874, [wpa2-psk-ccmp][wps][ess]                                       , 20:4e:7f:28:bd:04 , mizzrozzlew                      , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.887,-73.9409304,40.6981623
2462,-76,0,56769920, [wpa2-psk-ccmp][wps][ess]                                       , 20:4e:7f:28:bd:04 , mizzrozzlew                      , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.714,-73.9410567,40.6980741
2462,-76,0,56769958, [wpa2-psk-ccmp][wps][ess]                                       , 20:4e:7f:28:bd:04 , mizzrozzlew                      , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.713,-73.9410911,40.6980886
2437,-84,-17,56771060, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 44:94:fc:4c:75:e9 , moet231                          , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.356,-73.9426525,40.6963601
2437,-84,-16,56771136, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 44:94:fc:4c:75:e9 , moet231                          , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.807,-73.9433873,40.6960398
2437,-84,-16,56771211, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 44:94:fc:4c:75:e9 , moet231                          , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.026,-73.9432036,40.6960523
2437,-84,-15,56771274, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 44:94:fc:4c:75:e9 , moet231                          , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.099,-73.942951,40.696055
2422,-84,-15,56769577, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:03:d8:b3:bc:b2 , momnco                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.451,-73.9415618,40.6974893
2422,-82,0,56769682, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:03:d8:b3:bc:b2 , momnco                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.1,-73.9422162,40.6981328
2422,-82,0,56769736, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:03:d8:b3:bc:b2 , momnco                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.89,-73.9419866,40.6982933
2422,-82,0,56769787, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:03:d8:b3:bc:b2 , momnco                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.057,-73.9416422,40.6984954
2422,-80,-15,56769626, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:03:d8:b3:bc:b2 , momnco                           , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.813,-73.9416192,40.6976423
2462,-82,-14,56771457, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:81:d8:e2:4d:2c , mr&mrsgee                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,27.679,-73.9420211,40.6961641
2462,-82,-14,56771514, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:81:d8:e2:4d:2c , mr&mrsgee                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.883,-73.9420096,40.6961721
2462,-80,-14,56771564, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:81:d8:e2:4d:2c , mr&mrsgee                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.735,-73.9419177,40.6961976
2462,-80,0,56771624, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:81:d8:e2:4d:2c , mr&mrsgee                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,25.663,-73.9406319,40.6964975
2462,-80,0,56771687, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:81:d8:e2:4d:2c , mr&mrsgee                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.503,-73.940563,40.696565
2462,-80,0,56771759, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:81:d8:e2:4d:2c , mr&mrsgee                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,46.063,-73.9411141,40.6966434
2462,-75,0,56770546, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:81:d8:e2:4d:2c , mr&mrsgee                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.474,-73.9412059,40.696444
2462,-75,0,56770601, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:81:d8:e2:4d:2c , mr&mrsgee                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.808,-73.9415044,40.6963513
2462,-75,0,56770659, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:81:d8:e2:4d:2c , mr&mrsgee                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,19.965,-73.9421474,40.6962689
2462,-75,0,56770726, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 00:81:d8:e2:4d:2c , mr&mrsgee                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.327,-73.9421933,40.6962175
2452,-89,-14,56766259, [wpa2-psk-ccmp][wps][ess]                                       , c8:a7:0a:94:d4:c6 , murderhole                       , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.008,-73.9400349,40.6981314
2452,-88,-14,56766314, [wpa2-psk-ccmp][wps][ess]                                       , c8:a7:0a:94:d4:c6 , murderhole                       , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.216,-73.939943,40.6983308
2452,-88,0,56766368, [wpa2-psk-ccmp][wps][ess]                                       , c8:a7:0a:94:d4:c6 , murderhole                       , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.943,-73.9400808,40.6985628
2452,-88,0,56766412, [wpa2-psk-ccmp][wps][ess]                                       , c8:a7:0a:94:d4:c6 , murderhole                       , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.357,-73.9411141,40.6984588
2437,-78,-10,56766045, [wpa2-psk-ccmp][wps][ess]                                       , 48:5d:36:ed:88:da , my shit                          , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.592,-73.9394609,40.6964854
2437,-78,0,56766079, [wpa2-psk-ccmp][wps][ess]                                       , 48:5d:36:ed:88:da , my shit                          , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.237,-73.9397708,40.696655
2462,-76,-20,56766723, [wpa2-psk-ccmp][ess]                                            , 04:bd:88:5b:fe:80 , ncpsh                            , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.194,-73.9428132,40.698353
2462,-76,-20,56766764, [wpa2-psk-ccmp][ess]                                            , 04:bd:88:5b:fe:80 , ncpsh                            , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.217,-73.9425836,40.698301
2462,-77,-20,56766724, [wpa-psk-tkip][wpa2-psk-ccmp][ess]                              , 04:bd:88:5b:fe:81 , ncpsp                            , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.194,-73.9428132,40.698353
2462,-77,-20,56766765, [wpa-psk-tkip][wpa2-psk-ccmp][ess]                              , 04:bd:88:5b:fe:81 , ncpsp                            , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.217,-73.9425836,40.698301
2452,-88,0,56771739, [wpa2-psk-ccmp][wps][ess]                                       , 20:4e:7f:7a:ed:74 , netgear                          , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.503,-73.940563,40.696565
2452,-88,0,56771803, [wpa2-psk-ccmp][wps][ess]                                       , 20:4e:7f:7a:ed:74 , netgear                          , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,46.063,-73.9411141,40.6966434
2452,-87,0,56771679, [wpa2-psk-ccmp][wps][ess]                                       , 20:4e:7f:7a:ed:74 , netgear                          , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,25.663,-73.9406319,40.6964975
2412,-72,0,56769985, [wpa2-psk-ccmp][wps][ess]                                       , 04:a1:51:cd:83:24 , netgear willin                   , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.713,-73.9410911,40.6980886
2412,-72,0,56770020, [wpa2-psk-ccmp][wps][ess]                                       , 04:a1:51:cd:83:24 , netgear willin                   , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.35,-73.9409304,40.6970035
2412,-72,0,56770059, [wpa2-psk-ccmp][wps][ess]                                       , 04:a1:51:cd:83:24 , netgear willin                   , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.947,-73.9407697,40.6968068
2412,-72,0,56770112, [wpa2-psk-ccmp][wps][ess]                                       , 04:a1:51:cd:83:24 , netgear willin                   , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.026,-73.9406089,40.6965715
2412,-72,0,56770177, [wpa2-psk-ccmp][wps][ess]                                       , 04:a1:51:cd:83:24 , netgear willin                   , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.074,-73.9406089,40.6965908
2412,-72,0,56770241, [wpa2-psk-ccmp][wps][ess]                                       , 04:a1:51:cd:83:24 , netgear willin                   , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.769,-73.9406089,40.6965715
2412,-72,0,56770310, [wpa2-psk-ccmp][wps][ess]                                       , 04:a1:51:cd:83:24 , netgear willin                   , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.09,-73.9406549,40.6965973
2427,-85,0,56769975, [wpa2-psk-ccmp][wps][ess]                                       , a0:63:91:a7:44:53 , netgear.1043                     , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.713,-73.9410911,40.6980886
2427,-85,0,56770010, [wpa2-psk-ccmp][wps][ess]                                       , a0:63:91:a7:44:53 , netgear.1043                     , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.35,-73.9409304,40.6970035
2427,-85,0,56770055, [wpa2-psk-ccmp][wps][ess]                                       , a0:63:91:a7:44:53 , netgear.1043                     , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.947,-73.9407697,40.6968068
2427,-84,0,56769938, [wpa2-psk-ccmp][wps][ess]                                       , a0:63:91:a7:44:53 , netgear.1043                     , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.714,-73.9410567,40.6980741
2427,-76,-10,56766043, [wpa2-psk-ccmp][wps][ess]                                       , a0:63:91:a7:44:53 , netgear.1043                     , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.592,-73.9394609,40.6964854
2427,-68,0,56766077, [wpa2-psk-ccmp][wps][ess]                                       , a0:63:91:a7:44:53 , netgear.1043                     , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.237,-73.9397708,40.696655
2442,-84,-14,56766133, [wpa2-psk-ccmp][wps][ess]                                       , a0:63:91:d9:60:bc , netgear07                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.833,-73.9399775,40.6981329
2442,-84,-14,56766203, [wpa2-psk-ccmp][wps][ess]                                       , a0:63:91:d9:60:bc , netgear07                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.008,-73.9400349,40.6981314
2432,-66,-15,56769638, [wpa2-psk-ccmp][wps][ess]                                       , 2c:b0:5d:3c:f6:0a , netgear11                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.813,-73.9416192,40.6976423
2432,-66,0,56769694, [wpa2-psk-ccmp][wps][ess]                                       , 2c:b0:5d:3c:f6:0a , netgear11                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.1,-73.9422162,40.6981328
2432,-66,0,56769741, [wpa2-psk-ccmp][wps][ess]                                       , 2c:b0:5d:3c:f6:0a , netgear11                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.89,-73.9419866,40.6982933
2432,-76,0,56766659, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 08:86:3b:de:88:e2 , netgear11_xt                     , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.854,-73.9415389,40.6983551
2432,-76,-20,56766707, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 08:86:3b:de:88:e2 , netgear11_xt                     , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.194,-73.9428132,40.698353
2432,-76,-20,56766748, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][wps][ess]               , 08:86:3b:de:88:e2 , netgear11_xt                     , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.217,-73.9425836,40.698301
2442,-84,-14,56771594, [wpa2-psk-ccmp][wps][ess]                                       , 10:0d:7f:79:b4:9a , netgear12                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.735,-73.9419177,40.6961976
2442,-84,0,56771654, [wpa2-psk-ccmp][wps][ess]                                       , 10:0d:7f:79:b4:9a , netgear12                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,25.663,-73.9406319,40.6964975
2442,-84,0,56771714, [wpa2-psk-ccmp][wps][ess]                                       , 10:0d:7f:79:b4:9a , netgear12                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.503,-73.940563,40.696565
2442,-84,0,56771778, [wpa2-psk-ccmp][wps][ess]                                       , 10:0d:7f:79:b4:9a , netgear12                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,46.063,-73.9411141,40.6966434
2442,-76,0,56770416, [wpa2-psk-ccmp][wps][ess]                                       , 10:0d:7f:79:b4:9a , netgear12                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.002,-73.9409534,40.6965433
2442,-76,0,56770462, [wpa2-psk-ccmp][wps][ess]                                       , 10:0d:7f:79:b4:9a , netgear12                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.046,-73.941183,40.6964407
2442,-76,0,56770513, [wpa2-psk-ccmp][wps][ess]                                       , 10:0d:7f:79:b4:9a , netgear12                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.474,-73.9412059,40.696444
2442,-76,0,56770568, [wpa2-psk-ccmp][wps][ess]                                       , 10:0d:7f:79:b4:9a , netgear12                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.808,-73.9415044,40.6963513
2452,-71,-15,56769640, [wpa2-psk-ccmp][wps][ess]                                       , dc:ef:09:ae:fa:fb , netgear12                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.813,-73.9416192,40.6976423
2452,-71,0,56769696, [wpa2-psk-ccmp][wps][ess]                                       , dc:ef:09:ae:fa:fb , netgear12                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.1,-73.9422162,40.6981328
2452,-71,0,56769743, [wpa2-psk-ccmp][wps][ess]                                       , dc:ef:09:ae:fa:fb , netgear12                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.89,-73.9419866,40.6982933
2452,-86,-15,56769581, [wpa2-psk-ccmp][wps][ess]                                       , dc:ef:09:96:24:2d , netgear12_2gext                  , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.451,-73.9415618,40.6974893
2452,-72,-15,56769630, [wpa2-psk-ccmp][wps][ess]                                       , dc:ef:09:96:24:2d , netgear12_2gext                  , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.813,-73.9416192,40.6976423
2452,-70,0,56769686, [wpa2-psk-ccmp][wps][ess]                                       , dc:ef:09:96:24:2d , netgear12_2gext                  , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.1,-73.9422162,40.6981328
2452,-70,0,56769738, [wpa2-psk-ccmp][wps][ess]                                       , dc:ef:09:96:24:2d , netgear12_2gext                  , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.89,-73.9419866,40.6982933
2452,-84,-14,56766232, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][ess]                    , c0:4a:00:c8:fc:af , netgear28                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.008,-73.9400349,40.6981314
2452,-84,-14,56766287, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][ess]                    , c0:4a:00:c8:fc:af , netgear28                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.216,-73.939943,40.6983308
2452,-84,0,56766349, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][ess]                    , c0:4a:00:c8:fc:af , netgear28                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.943,-73.9400808,40.6985628
2452,-77,-14,56766177, [wpa-psk-ccmp+tkip][wpa2-psk-ccmp+tkip][ess]                    , c0:4a:00:c8:fc:af , netgear28                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.833,-73.9399775,40.6981329
2442,-77,0,56770782, [wpa2-psk-ccmp][wps][ess]                                       , 20:4e:7f:b5:44:7c , netgear37                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.327,-73.9421933,40.6962175
2442,-77,0,56770850, [wpa2-psk-ccmp][wps][ess]                                       , 20:4e:7f:b5:44:7c , netgear37                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.471,-73.9424803,40.6963067
2442,-77,-16,56770922, [wpa2-psk-ccmp][wps][ess]                                       , 20:4e:7f:b5:44:7c , netgear37                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.504,-73.9426296,40.6963182
2442,-77,-17,56770999, [wpa2-psk-ccmp][wps][ess]                                       , 20:4e:7f:b5:44:7c , netgear37                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,23.356,-73.9426525,40.6963601
2437,-90,0,56769437, [wpa2-psk-ccmp][wps][ess]                                       , e8:fc:af:fe:dd:73 , netgear38                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.081,-73.9422162,40.6969161
2437,-90,0,56769481, [wpa2-psk-ccmp][wps][ess]                                       , e8:fc:af:fe:dd:73 , netgear38                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.099,-73.9422162,40.6968968
2437,-74,-15,56769526, [wpa2-psk-ccmp][wps][ess]                                       , e8:fc:af:fe:dd:73 , netgear38                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.451,-73.9415618,40.6974893
2437,-65,0,56769662, [wpa2-psk-ccmp][wps][ess]                                       , e8:fc:af:fe:dd:73 , netgear38                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.1,-73.9422162,40.6981328
2437,-65,0,56769731, [wpa2-psk-ccmp][wps][ess]                                       , e8:fc:af:fe:dd:73 , netgear38                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,20.89,-73.9419866,40.6982933
2437,-60,-15,56769591, [wpa2-psk-ccmp][wps][ess]                                       , e8:fc:af:fe:dd:73 , netgear38                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.813,-73.9416192,40.6976423
2442,-82,0,56770162, [wpa2-psk-ccmp][wps][ess]                                       , 04:a1:51:1f:dc:58 , netgear42                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,21.026,-73.9406089,40.6965715
2442,-82,0,56770221, [wpa2-psk-ccmp][wps][ess]                                       , 04:a1:51:1f:dc:58 , netgear42                        , VS425        , 5.1.1         , 0.3.3       , d3a2898a5e731607 ,1.50E+12,22.074,-73.9406089,40.6965908
